CruiseDate,Depth,Lat,Lon,Species,NumberOfIndividuals,TotalWeight,Commercial,Season
4/29/2014,70,31.823,34.47685,Deltentosteus quadrimaculatus,1,3.2,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Blennius ocellaris,1,17.6,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Saurida undosquamis,1,3.3,Commercial,spring
4/29/2014,70,31.823,34.47685,Saurida undosquamis,35,750.7,Commercial,spring
4/29/2014,70,31.823,34.47685,Synodus saurus,4,217.3,Commercial,spring
4/29/2014,70,31.823,34.47685,Upeneus moluccensis,54,704.1,Commercial,spring
4/29/2014,70,31.823,34.47685,Serranus hepatus,109,1010,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Citharus linguatula,56,810.7,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Zeus faber,3,23,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Leiognathus klunzingeri,42,120.1,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Macrorhamphosus scolopax,54,137.1,NonCommercial,spring
4/29/2014,70,31.823,34.47685,Upeneus moluccensis,1,10.8,Commercial,spring
4/29/2014,70,31.823,34.47685,Citharus linguatula,17,155,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,NA,1390,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Mullus barbatus,51,2830,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Upeneus moluccensis,250,4000,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Upeneus moluccensis,192,3190,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Pagellus erythrinus,52,1601.9,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Dentex maroccanus,100,2225,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Boops boops,24,511.7,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Scomber japonicus,11,106.2,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Nemipterus randalli,2,44,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Dentex macrophthalmus,1,12.4,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Trachurus mediterraneus,33,156.8,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Pagellus acarne,4,75,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Spicara smaris,1,15.5,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Spicara maena,28,614.8,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Boops boops,1,56.1,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Trachurus trachurus,378,1660,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Serranus hepatus,17,147.5,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Apogon fasciatus,1,6.4,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Citharus linguatula,30,413.8,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Solea solea,1,15.3,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Spicara maena,23,362.6,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Dentex maroccanus,1,19.4,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Conger conger,1,54,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,100,843.5,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,100,741.4,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,100,763.7,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,NA,5000,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,NA,1690,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Raja clavata,3,4675,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Raja miraletus,1,245.8,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,100,753.9,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,NA,6060,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Engraulis encrasicolus,NA,2850,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Trachurus trachurus,296,1153.9,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Trachurus mediterraneus,15,59.9,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Scomber japonicus,14,92.5,Commercial,spring
4/29/2014,100,31.7293,34.36276667,Macrorhamphosus scolopax,144,126.1,NonCommercial,spring
4/29/2014,100,31.7293,34.36276667,Saurida undosquamis,6,357.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus pori,500,5460,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus pori,1500,16900,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Lagocephalus sceleratus,20,5.72,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Umbrina cirrosa,1,6.84,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Lithognathus mormyrus,28,545.6,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Saurida undosquamis,43,1081.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Plotosus lineatus,2,39.7,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus moluccensis,10,162.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Spicara maena,1,18.3,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Sillago sihama,40,303.2,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Trachurus mediterraneus,1,8.2,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus erythrinus,3,2.5,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Lagocephalus suezensis,3,111.9,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus erythrinus,2,212.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Echeneis naucrates,7,3480,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Xyrichthys novacula,12,274.9,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus pori,12,169.2,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagrus caeruleostictus,23,188.2,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Lithognathus mormyrus,7,113.1,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagrus caeruleostictus,69,303.6,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagrus caeruleostictus,150,3210,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Sillago sihama,1,27.1,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Xyrichthys novacula,5,113.1,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Boops boops,1,32.8,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Saurida undosquamis,3,42,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Nemipterus randalli,3,31.8,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Lithognathus mormyrus,8,123.5,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus pori,12,83.4,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus erythrinus,1,2,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Sphyraena chrysotaenia,1,33.6,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus acarne,70,460.9,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Leiognathus klunzingeri,867,3.81,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Epinephelus aeneus,1,109.1,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Bothus podas,11,130.5,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Etrumeus teres,438,3.88,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Saurida undosquamis,2,18.2,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Stephanolepis diaspros,2,78.1,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Apogon nigripinnis,1,6.7,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus pori,2,15.5,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus erythrinus,1,11.1,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus acarne,4,17.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Lagocephalus suezensis,5,99,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Engraulis encrasicolus,20,110.5,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus acarne,2,7.8,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Saurida undosquamis,1,10,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Scomber japonicus,70,1250,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Leiognathus klunzingeri,65,270,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Trachurus mediterraneus,140,717.3,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Sardinella aurita,33,879.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Sardina pilchardus,1,7.6,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Scomber japonicus,92,13880,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Nemipterus randalli,23,1760,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Scomber japonicus,86,9610,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagrus caeruleostictus,4,321.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagellus erythrinus,4,265.5,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Scomber japonicus,1121,33860,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus moluccensis,1,17.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Decapterus russelli,209,17230,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Caranx crysos,1,220.4,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Sardinella aurita,4,108.4,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Boops boops,2,65.3,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Scomber japonicus,7,269,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Upeneus pori,1,8.8,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Trachurus mediterraneus,13,108,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Pagrus caeruleostictus,94,373.8,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Xyrichthys novacula,7,156.9,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Lithognathus mormyrus,4,59.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Lagocephalus suezensis,2,39.7,NonCommercial,spring
5/11/2014,15,31.8161,34.61858333,Scomber japonicus,9,143.5,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Nemipterus randalli,2,23.7,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Saurida undosquamis,5,57.5,Commercial,spring
5/11/2014,15,31.8161,34.61858333,Engraulis encrasicolus,28,149,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Saurida undosquamis,1,8.9,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Bothus podas,2,10,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Epinephelus aeneus,1,10.42,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Pagellus acarne,94,414.2,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Decapterus russelli,5,55.6,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Trachurus mediterraneus,84,446.9,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Sillago sihama,1,25.6,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Sardina pilchardus,3,27.8,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Sardinella aurita,2,43.8,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Trachurus mediterraneus,5,54,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Scomber japonicus,19,222.5,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Leiognathus klunzingeri,958,4130,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Stephanolepis diaspros,1,20.4,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Trachurus mediterraneus,72,500,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Trachurus mediterraneus,8,21.4,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Boops boops,1,21,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Upeneus pori,4,19.7,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Pagrus caeruleostictus,4,8.7,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Bothus podas,1,3.5,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Pagellus erythrinus,5,9.9,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Dasyatis pastinaca,1,1150,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Spicara maena,55,2120,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Saurida undosquamis,100,5520,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Synodus saurus,3,176.6,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Pagellus erythrinus,4,114.7,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Nemipterus randalli,2,29.6,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Lagocephalus suezensis,1,58.2,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Saurida undosquamis,27,1460,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Boops boops,1,61.1,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Cynoglossus sinusarabici,1,21,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Torquigener flavimaculosus,3,33.7,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Pagellus acarne,7,157.2,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Upeneus pori,2,20.5,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Upeneus moluccensis,24,338.5,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Apogon fasciatus,1,5.3,NonCommercial,spring
5/11/2014,40,31.70701667,34.45833333,Trachurus mediterraneus,5,109.3,Commercial,spring
5/11/2014,40,31.70701667,34.45833333,Pagellus acarne,7,139.3,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Upeneus moluccensis,22,360,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Saurida undosquamis,31,542.3,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Synodus saurus,3,204,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Zeus faber,4,28.6,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Spicara maena,11,199.2,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Macrorhamphosus scolopax,128,331.7,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Serranus hepatus,77,696.9,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Lepidotrigla cavillone,17,252.3,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Leiognathus klunzingeri,1,4.6,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Citharus linguatula,19,271.9,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Trachurus trachurus,36,282.7,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Apogon fasciatus,17,99.8,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Nemipterus randalli,106,1390.1,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Dentex maroccanus,75,2320,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Pagellus erythrinus,29,1427.5,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Spicara maena,31,613.3,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Trachurus mediterraneus,1,77.8,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Pagellus acarne,7,119.7,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Serranus hepatus,2,19.1,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Macrorhamphosus scolopax,2,4.5,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Upeneus moluccensis,1,13,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Torquigener flavimaculosus,1,24.1,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Spicara smaris,3,30.1,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Lepidotrigla cavillone,1,13.7,NonCommercial,spring
5/14/2014,70,31.82836667,34.48386667,Trachurus trachurus,15,78,Commercial,spring
5/14/2014,70,31.82836667,34.48386667,Raja clavata,5,8910,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Upeneus moluccensis,394,6650,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Mullus barbatus,49,3100,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Engraulis encrasicolus,2025,1389,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Scomber japonicus,176,1686.6,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Trachurus trachurus,981,4300,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Lesueurigobius suerii,1,0.9,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Trachurus mediterraneus,37,132.3,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Macrorhamphosus scolopax,65,66.7,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Mullus surmuletus,2,69.5,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Upeneus moluccensis,1,13.3,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Pagellus acarne,20,412.6,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Boops boops,3,92.8,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Spicara maena,27,588.7,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Spicara maena,3,37.1,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Spicara smaris,1,12.9,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Pagellus erythrinus,87,2890,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Spicara maena,7,98.1,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Upeneus moluccensis,4,58,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Nemipterus randalli,2,119.8,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Dentex maroccanus,209,5380,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Serranus hepatus,14,104.9,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Macrorhamphosus scolopax,5,6.4,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Engraulis encrasicolus,9,52.3,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Citharus linguatula,9,142.9,NonCommercial,spring
5/14/2014,100,31.72001667,34.35845,Pagellus acarne,3,50.6,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Boops boops,1,15.3,Commercial,spring
5/14/2014,100,31.72001667,34.35845,Saurida undosquamis,4,216.4,Commercial,spring
11/2/2014,15,31.80305,34.62043333,Siganus rivulatus,1,12.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sardinella aurita,2,25.3,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Leiognathus klunzingeri,12,34.4,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,1,48.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Pagrus caeruleostictus,83,3522.2,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,150,5340,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,727,25386.6,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Fistularia commersonii,16,448.7,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Balistes carolinensis,4,639.6,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Lagocephalus suezensis,1,17.2,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Lagocephalus spadiceus,8,947.6,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Lagocephalus spadiceus,1,1358.6,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Echeneis naucrates,2,792.6,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Upeneus moluccensis,1,4.7,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,10,40.6,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Alectis alexandrinus,1,2.2,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Pomadasys stridens,1,10.5,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Nemipterus randalli,34,2460,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Saurida undosquamis,43,2810,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,3,91.3,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sardinella aurita,38,461.6,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Leiognathus klunzingeri,67,206.1,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,273,10030,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Pagrus caeruleostictus,6,142.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomberomorus commerson,2,121.6,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sphyraena chrysotaenia,8,249.2,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Balistes carolinensis,1,81.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Lagocephalus suezensis,2,45.5,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Stephanolepis diaspros,1,11.6,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Leiognathus klunzingeri,6,24,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,2,33,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sardinella aurita,8,149.8,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Boops boops,1,16,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Alepes djedaba,1,24.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Alepes djedaba,46,2470,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,32,1115.9,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sphyraena sphyraena,2,308.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Fistularia commersonii,12,406.7,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Seriola dumerilli,1,636,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Echeneis naucrates,4,1690,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomberomorus commerson,6,8000,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomberomorus commerson,1,850,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,266,9770,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomber japonicus,1,42.2,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,14,435.2,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Alepes djedaba,1,62.3,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,1,34.3,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Pagrus caeruleostictus,80,3726.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Fistularia commersonii,19,1084.9,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Lagocephalus suezensis,6,116.9,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Pagrus caeruleostictus,42,1523.1,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Leiognathus klunzingeri,30,101.1,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Stephanolepis diaspros,7,131.5,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Sphyraena chrysotaenia,20,526.9,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sphyraena sphyraena,1,132.7,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sardinella aurita,37,646.8,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Alepes djedaba,52,2770,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,47,1770,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomberomorus commerson,1,65.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Leiognathus klunzingeri,7,84.5,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Apogon fasciatus,1,3.8,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Upeneus pori,2,18.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,4,123.7,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Siganus rivulatus,1,7.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,281,10060,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sphyraena chrysotaenia,2,26.7,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Echeneis naucrates,1,380.9,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Alepes djedaba,2,126.6,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Boops boops,3,58.8,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Pagrus caeruleostictus,3,88.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,3,12.3,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Leiognathus klunzingeri,16,52.1,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Lagocephalus suezensis,2,31.4,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,1,24.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Fistularia commersonii,3,47.3,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Upeneus moluccensis,1,4.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sardinella aurita,11,173.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Terapon puta,1,6.8,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,294,10700,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Alepes djedaba,3,165.3,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Caranx crysos,4,123.7,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sphyraena chrysotaenia,1,39.5,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Sardinella aurita,1,14.4,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Decapterus russelli,265,10980,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Seriola dumerilli,3,1740,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomberomorus commerson,4,3530,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Plotosus lineatus,NA,151670,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Scomberomorus commerson,1,600,Commercial,autumn
11/2/2014,15,31.80305,34.62043333,Plotosus lineatus,100,730,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Plotosus lineatus,100,710,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Plotosus lineatus,100,710,NonCommercial,autumn
11/2/2014,15,31.80305,34.62043333,Plotosus lineatus,NA,7320,NonCommercial,autumn
11/2/2014,40,31.70848333,34.4579,Nemipterus randalli,40,2710,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Saurida undosquamis,99,5710,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Upeneus moluccensis,160,2390,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Lithognathus mormyrus,3,243.1,Commercial,autumn
11/2/2014,40,31.70848333,34.4579,Sparus aurata,2,176.3,Commercial,autumn
